ano,mes,data,regiao,uf,setor_consumo,consumo_mwh,demanda_pico,temperatura_media,tarifa_media,populacao,eficiencia_energetica,emissao_co2,nivel_demanda
2021,4,2021-04-01,Centro-Oeste,MS,Rural,2922.97,5842.39,24.4,1.13,269664,67.81,17314.58,Médio
2021,4,2021-04-01,Sudeste,SP,Industrial,37344.52,768.67,27.3,0.87,2007218,49.36,12561.03,Médio
2021,4,2021-04-01,Sudeste,SP,Residencial,21293.55,4489.87,24.9,0.64,4440490,86.21,30933.53,Crítico
2021,4,2021-04-01,Sudeste,SP,Residencial,10294.28,1881.04,29.3,0.93,869465,49.12,9138.06,Baixo
2021,4,2021-04-01,Sudeste,RJ,Rural,41191.62,2747.98,23.5,0.68,1800913,61.7,59942.91,Alto
2021,4,2021-04-01,Sudeste,RJ,Comercial,287703.34,2216.14,25.9,0.63,683331,48.28,534.89,Médio
2021,4,2021-04-01,Sudeste,RJ,Público,193117.98,7910.02,20.7,1.13,2459453,89.65,73378.9,Alto
2021,4,2021-04-01,Sudeste,RJ,Residencial,24156.51,400.48,24.1,0.75,2853791,73.14,38008.52,Médio
2021,4,2021-04-01,Sudeste,MG,Comercial,13255.42,1780.23,28.9,0.88,5617695,82.85,47651.98,Crítico
2021,4,2021-04-01,Sudeste,MG,Industrial,16115.3,3300.32,22.1,0.75,5081105,46.69,12146.71,Alto
2021,4,2021-04-01,Sudeste,MG,Comercial,3152.24,1173.78,24.2,0.57,4704033,78.64,60311.17,Médio
2021,4,2021-04-01,Sudeste,ES,Industrial,80386.42,1264.63,19.7,1.14,2133765,63.6,15171.46,Médio
2021,4,2021-04-01,Sudeste,ES,Industrial,1809.15,12175.06,25.6,0.68,2555536,94.5,37657.67,Crítico
2021,4,2021-04-01,Sudeste,ES,Industrial,17328.51,4243.31,22.7,0.63,1691038,74.18,47741.13,Baixo
2021,4,2021-04-01,Sul,PR,Comercial,14731.6,10603.9,22.4,0.86,867309,71.68,73955.4,Baixo
2021,4,2021-04-01,Sul,PR,Residencial,13298.0,4384.19,22.1,1.07,2810901,46.16,30854.49,Crítico
2021,4,2021-04-01,Sul,SC,Rural,83052.53,592.55,23.9,0.59,3359233,71.21,411.6,Médio
2021,4,2021-04-01,Sul,SC,Comercial,3844.29,3353.09,16.4,0.61,3469915,71.21,6919.63,Alto
2021,4,2021-04-01,Sul,RS,Industrial,30165.66,2273.3,21.8,0.65,5853602,54.31,51707.8,Baixo
2021,4,2021-04-01,Sul,RS,Industrial,5691.26,3642.62,24.6,1.0,5895355,61.29,21200.97,Médio
2021,5,2021-05-01,Norte,AM,Residencial,26879.99,637.71,23.5,0.69,5016660,94.27,63832.15,Crítico
2021,5,2021-05-01,Norte,PA,Residencial,30981.62,1575.68,26.3,0.56,698724,67.9,24599.3,Alto
2021,5,2021-05-01,Norte,PA,Industrial,9674.16,3494.37,24.9,0.72,1363373,57.13,35052.55,Baixo
2021,5,2021-05-01,Norte,RO,Residencial,96091.07,640.34,19.8,0.73,2818402,72.99,71004.41,Baixo
2021,5,2021-05-01,Norte,TO,Comercial,6482.84,1156.2,31.7,0.66,1182998,73.13,27126.95,Baixo
2021,5,2021-05-01,Nordeste,BA,Industrial,104813.64,1350.21,29.9,0.76,4571093,93.53,4830.25,Médio
2021,5,2021-05-01,Nordeste,BA,Residencial,8274.83,28057.04,18.0,1.04,3041551,62.86,30960.08,Médio
2021,5,2021-05-01,Nordeste,PE,Industrial,29199.44,10971.31,21.4,0.96,2800319,62.96,35282.49,Alto
2021,5,2021-05-01,Nordeste,PE,Residencial,6852.2,1065.36,24.9,0.62,3327972,54.78,27759.65,Alto
2021,5,2021-05-01,Nordeste,CE,Rural,25461.09,10374.72,26.9,0.79,1102800,74.04,24053.68,Médio
2021,5,2021-05-01,Nordeste,CE,Residencial,1759.08,6465.36,16.2,1.02,3185857,72.61,59644.38,Crítico
2021,5,2021-05-01,Nordeste,MA,Comercial,37550.42,2521.59,30.2,0.74,1049971,84.21,40483.16,Crítico
2021,5,2021-05-01,Nordeste,PB,Público,88130.38,16015.6,22.0,0.83,278307,93.88,59361.75,Baixo
2021,5,2021-05-01,Centro-Oeste,DF,Residencial,19117.71,1717.16,19.9,0.82,992639,75.39,49812.54,Baixo
2021,5,2021-05-01,Centro-Oeste,GO,Público,11901.39,2596.41,30.4,1.12,1249717,53.73,25105.03,Médio
2021,5,2021-05-01,Centro-Oeste,GO,Rural,2662.47,4261.31,24.4,0.97,4514278,66.46,17048.77,Alto
2021,5,2021-05-01,Centro-Oeste,MT,Comercial,37979.32,4332.81,22.4,0.97,773111,76.81,78027.09,Crítico
2021,5,2021-05-01,Centro-Oeste,MS,Público,3239.67,2765.46,24.4,0.57,3437921,77.36,79431.63,Alto
2021,5,2021-05-01,Sudeste,SP,Rural,10683.78,3013.01,25.0,0.77,1446742,49.51,34199.21,Alto
2021,5,2021-05-01,Sudeste,SP,Industrial,17100.69,15966.11,31.3,0.95,4787510,66.94,45409.09,Médio
2021,5,2021-05-01,Sudeste,SP,Residencial,43387.86,5727.35,25.3,1.06,2775696,67.21,79256.92,Médio
2021,5,2021-05-01,Sudeste,RJ,Rural,9152.96,3398.77,27.8,1.13,1202158,49.96,8836.15,Crítico
2021,5,2021-05-01,Sudeste,RJ,Público,9040.49,814.09,28.5,0.56,3880565,60.09,19675.17,Alto
2021,5,2021-05-01,Sudeste,RJ,Residencial,6439.45,35626.03,25.5,0.83,672218,88.16,4929.37,Baixo
2021,5,2021-05-01,Sudeste,RJ,Residencial,5912.03,1636.25,27.6,0.86,2913162,88.06,26711.36,Baixo
2021,5,2021-05-01,Sudeste,MG,Comercial,112094.1,2043.03,25.8,0.91,3717384,48.78,37673.43,Crítico
2021,5,2021-05-01,Sudeste,MG,Industrial,2259.47,15373.82,20.3,0.81,3054962,74.28,77943.45,Médio
2021,5,2021-05-01,Sudeste,MG,Rural,29258.15,1277.68,21.5,0.94,5859267,58.63,45105.63,Baixo
2021,5,2021-05-01,Sudeste,ES,Rural,80854.32,2843.54,28.6,0.82,5491776,59.47,10054.94,Alto
2021,5,2021-05-01,Sudeste,ES,Industrial,7906.95,2637.72,25.6,0.82,1576707,50.68,78572.7,Alto
2021,5,2021-05-01,Sudeste,ES,Comercial,372447.68,5189.73,23.9,0.98,1813315,77.53,2038.74,Alto
2021,5,2021-05-01,Sul,PR,Industrial,10458.06,979.24,28.9,0.84,918663,80.09,8257.05,Baixo
2021,5,2021-05-01,Sul,PR,Residencial,26173.62,1472.83,22.2,0.56,2652029,46.7,51261.02,Crítico
2021,5,2021-05-01,Sul,SC,Industrial,31420.62,3493.58,32.8,0.55,1992328,54.3,13896.91,Médio
2021,5,2021-05-01,Sul,SC,Residencial,11910.89,5790.79,27.9,1.11,826298,70.03,40122.28,Baixo
2021,5,2021-05-01,Sul,RS,Comercial,27628.24,1061.54,24.8,0.79,248836,93.69,63005.28,Alto
2021,5,2021-05-01,Sul,RS,Industrial,73644.7,6583.17,18.6,0.84,4297171,63.66,58222.95,Crítico
2021,6,2021-06-01,Norte,AM,Público,18827.81,823.79,28.9,1.04,4564786,82.78,53198.32,Médio
2021,6,2021-06-01,Norte,PA,Industrial,60723.23,6927.97,24.4,0.71,4342439,91.29,8420.08,Crítico
2021,6,2021-06-01,Norte,PA,Residencial,40898.94,14826.66,25.7,1.07,3480630,94.75,42057.15,Médio
2021,6,2021-06-01,Norte,RO,Comercial,66678.03,3982.91,19.7,0.94,5810326,62.51,17928.39,Médio
2021,6,2021-06-01,Norte,TO,Industrial,23155.82,1299.79,30.2,0.66,3912644,62.31,62335.56,Médio
2021,6,2021-06-01,Nordeste,BA,Rural,55912.15,7509.14,25.0,1.03,2274603,75.55,52891.36,Crítico
2021,6,2021-06-01,Nordeste,BA,Residencial,14855.24,3868.34,23.2,0.67,1518001,50.86,73268.27,Crítico
2021,6,2021-06-01,Nordeste,PE,Industrial,20898.04,304.2,18.5,0.71,5603757,87.62,7459.34,Baixo
2021,6,2021-06-01,Nordeste,PE,Público,25168.88,21111.02,33.1,1.02,794400,94.17,19460.57,Alto
2021,6,2021-06-01,Nordeste,CE,Público,17692.31,5740.28,31.7,0.7,3275474,50.48,1055.96,Médio
2021,6,2021-06-01,Nordeste,CE,Comercial,8781.22,1575.04,23.9,0.74,5044644,67.32,50796.53,Baixo
2021,6,2021-06-01,Nordeste,MA,Rural,55463.19,17131.65,27.4,0.99,3445940,87.09,47348.06,Médio
2021,6,2021-06-01,Nordeste,PB,Público,1443.05,3911.16,20.0,0.78,2604806,55.0,54223.02,Crítico
2021,6,2021-06-01,Centro-Oeste,DF,Rural,54230.69,436.02,25.1,1.01,2348438,53.18,77620.66,Médio
2021,6,2021-06-01,Centro-Oeste,GO,Público,46576.74,505.31,33.7,0.64,3534239,91.8,32766.39,Médio
2021,6,2021-06-01,Centro-Oeste,GO,Residencial,32079.45,3035.34,30.3,0.61,4210242,76.04,37120.72,Baixo
2021,6,2021-06-01,Centro-Oeste,MT,Comercial,34683.33,1778.78,22.3,0.74,5175807,46.23,49915.88,Médio
2021,6,2021-06-01,Centro-Oeste,MS,Residencial,28017.19,5262.91,30.0,0.68,2776129,46.36,56574.83,Alto
2021,6,2021-06-01,Sudeste,SP,Comercial,1322.58,32326.53,26.9,0.7,5942176,59.93,11964.65,Alto
2021,6,2021-06-01,Sudeste,SP,Industrial,84667.87,4365.71,22.1,0.67,5492351,84.74,64657.86,Médio
2021,6,2021-06-01,Sudeste,SP,Público,6249.46,1541.42,18.8,1.15,1353075,57.36,24029.8,Crítico
2021,6,2021-06-01,Sudeste,RJ,Rural,22811.3,2780.08,24.5,0.55,2738408,59.32,21014.88,Crítico
2021,6,2021-06-01,Sudeste,RJ,Público,25270.66,3038.53,20.9,1.01,3339423,60.11,41127.38,Baixo
2021,6,2021-06-01,Sudeste,RJ,Residencial,66967.58,1120.44,29.5,0.95,3392308,48.7,56231.99,Alto
2021,6,2021-06-01,Sudeste,RJ,Residencial,23802.61,23831.25,24.1,0.71,288834,91.29,79223.2,Médio
2021,6,2021-06-01,Sudeste,MG,Residencial,51776.75,2508.47,24.6,0.83,2522253,46.39,51617.44,Crítico
2021,6,2021-06-01,Sudeste,MG,Industrial,119223.24,4029.81,28.8,1.01,1069137,45.75,66248.75,Alto
2021,6,2021-06-01,Sudeste,MG,Público,20095.17,7163.82,22.0,0.88,4047521,62.14,45838.82,Alto
2021,6,2021-06-01,Sudeste,ES,Industrial,14447.49,631.49,27.0,0.92,2158327,50.89,67532.08,Médio
2021,6,2021-06-01,Sudeste,ES,Rural,9186.37,2173.69,32.9,0.57,555321,76.76,51170.23,Crítico
2021,6,2021-06-01,Sudeste,ES,Público,38496.26,3198.61,20.9,1.05,5671923,68.87,46621.35,Baixo
2021,6,2021-06-01,Sul,PR,Comercial,5710.18,1961.21,27.0,0.66,1238437,86.3,32346.22,Crítico
2021,6,2021-06-01,Sul,PR,Comercial,54692.08,1929.76,30.5,1.04,4579143,47.66,70281.27,Baixo
2021,6,2021-06-01,Sul,SC,Rural,5579.61,3470.04,24.6,0.71,3087345,60.11,63873.84,Baixo
2021,6,2021-06-01,Sul,SC,Público,49581.41,551.0,22.2,1.06,411984,82.25,69179.71,Crítico
2021,6,2021-06-01,Sul,RS,Residencial,6655.66,4333.45,20.4,0.78,4558464,83.68,68464.13,Alto
2021,6,2021-06-01,Sul,RS,Industrial,12388.66,7325.26,25.9,0.57,2027729,61.06,41831.27,Alto
2021,7,2021-07-01,Norte,AM,Industrial,8922.55,4387.53,21.1,0.95,4969980,48.83,28809.63,Alto
2021,7,2021-07-01,Norte,PA,Residencial,122171.54,4894.24,27.3,1.08,4992998,86.97,78114.04,Baixo
2021,7,2021-07-01,Norte,PA,Industrial,20176.94,1168.51,20.5,0.82,4992351,93.97,75822.71,Crítico
2021,7,2021-07-01,Norte,RO,Residencial,54652.8,8380.53,27.3,0.59,1534681,55.56,6766.69,Médio
2021,7,2021-07-01,Norte,TO,Residencial,12346.99,3845.35,31.5,1.03,5714331,85.17,76814.77,Médio
2021,7,2021-07-01,Nordeste,BA,Público,11485.04,435.17,18.2,0.97,341072,93.7,56704.0,Alto
2021,7,2021-07-01,Nordeste,BA,Público,44464.69,1411.82,28.6,0.85,2145573,71.86,59098.87,Alto
2021,7,2021-07-01,Nordeste,PE,Público,40859.87,453.9,24.5,0.73,3951120,58.52,71318.13,Crítico
2021,7,2021-07-01,Nordeste,PE,Comercial,8761.82,2382.96,19.3,0.62,2301404,75.93,69336.58,Crítico
2021,7,2021-07-01,Nordeste,CE,Industrial,14432.69,8708.81,17.5,0.74,3988581,86.53,51771.05,Crítico
2021,7,2021-07-01,Nordeste,CE,Industrial,3801.36,2444.67,17.9,0.97,5189598,69.61,14622.59,Crítico
2021,7,2021-07-01,Nordeste,MA,Público,65201.5,2834.35,27.6,0.94,144016,55.53,26431.36,Alto
2021,7,2021-07-01,Nordeste,PB,Comercial,11196.12,1402.27,20.4,1.01,4780105,79.3,39607.94,Médio
2021,7,2021-07-01,Centro-Oeste,DF,Residencial,33489.2,9356.14,28.6,0.72,3131821,70.78,14736.63,Baixo
2021,7,2021-07-01,Centro-Oeste,GO,Rural,66750.48,2766.79,26.6,0.74,423371,85.39,62219.87,Crítico
2021,7,2021-07-01,Centro-Oeste,GO,Comercial,23712.53,1188.09,22.9,0.91,4182362,54.85,48102.7,Médio
2021,7,2021-07-01,Centro-Oeste,MT,Comercial,10693.11,13149.28,30.7,1.04,5126626,75.53,15505.8,Médio
2021,7,2021-07-01,Centro-Oeste,MS,Residencial,18482.52,1053.36,29.7,1.06,371405,75.4,41678.23,Baixo
2021,7,2021-07-01,Sudeste,SP,Comercial,44497.44,1314.69,21.9,1.02,2188408,93.43,46460.37,Crítico
2021,7,2021-07-01,Sudeste,SP,Rural,53004.0,963.1,29.6,0.89,649156,51.56,33483.98,Crítico
2021,7,2021-07-01,Sudeste,SP,Residencial,13286.15,1702.16,25.0,0.89,2454618,61.71,33205.43,Alto
2021,7,2021-07-01,Sudeste,RJ,Público,20958.91,9734.61,27.1,0.66,3120621,84.98,8868.06,Crítico
2021,7,2021-07-01,Sudeste,RJ,Industrial,52387.48,8056.2,25.8,0.92,5348610,55.62,20850.22,Médio
2021,7,2021-07-01,Sudeste,RJ,Residencial,42763.11,1394.06,26.8,1.07,3557643,59.71,31041.78,Baixo
2021,7,2021-07-01,Sudeste,RJ,Rural,15550.73,3002.36,19.1,1.02,3213583,48.41,11263.95,Baixo
2021,7,2021-07-01,Sudeste,MG,Comercial,34229.46,2057.02,28.6,0.67,2630918,78.08,69321.33,Crítico
2021,7,2021-07-01,Sudeste,MG,Rural,118303.5,1279.33,24.7,0.62,286919,63.29,58527.5,Alto
2021,7,2021-07-01,Sudeste,MG,Rural,164297.39,1740.19,26.1,0.95,3722047,66.58,8566.24,Alto
2021,7,2021-07-01,Sudeste,ES,Rural,8019.5,1991.46,22.7,0.94,3974796,72.77,47452.71,Baixo
2021,7,2021-07-01,Sudeste,ES,Industrial,3753.13,5444.57,21.8,1.12,3240069,84.51,22693.04,Alto
2021,7,2021-07-01,Sudeste,ES,Industrial,56172.85,8226.24,25.5,0.58,2878152,73.51,37765.55,Baixo
2021,7,2021-07-01,Sul,PR,Industrial,5893.83,2877.06,22.7,1.07,2471827,64.28,49797.09,Crítico
2021,7,2021-07-01,Sul,PR,Rural,103552.76,347.86,27.6,1.02,5018059,65.17,14880.36,Médio
2021,7,2021-07-01,Sul,SC,Rural,10894.97,2157.07,29.2,0.56,2561083,68.83,43809.75,Alto
2021,7,2021-07-01,Sul,SC,Comercial,36588.99,3821.64,30.6,1.0,2011854,89.51,61457.66,Alto
2021,7,2021-07-01,Sul,RS,Comercial,59772.39,4672.69,26.8,0.91,2014531,54.32,45225.97,Crítico
2021,7,2021-07-01,Sul,RS,Comercial,17165.4,14299.07,28.1,0.74,5769685,53.05,49456.08,Crítico
2021,8,2021-08-01,Norte,AM,Público,138109.37,6123.4,28.6,0.67,4629771,53.09,62609.68,Crítico
2021,8,2021-08-01,Norte,PA,Industrial,2311.76,21748.24,28.8,1.04,1529041,85.75,15392.79,Crítico
2021,8,2021-08-01,Norte,PA,Industrial,27473.74,1106.73,18.2,0.8,4556043,74.0,5701.16,Médio
2021,8,2021-08-01,Norte,RO,Comercial,8149.23,1466.96,27.2,0.81,1253752,53.94,38085.66,Baixo
2021,8,2021-08-01,Norte,TO,Comercial,3302.36,884.37,25.5,0.93,1786786,61.63,26106.02,Baixo
2021,8,2021-08-01,Nordeste,BA,Público,4176.26,315.97,28.5,1.09,5502480,52.36,79995.97,Crítico
2021,8,2021-08-01,Nordeste,BA,Rural,14962.26,1906.69,21.2,1.02,2424836,78.07,72347.48,Crítico
2021,8,2021-08-01,Nordeste,PE,Comercial,133876.85,7122.69,19.2,0.63,2667865,86.74,42421.44,Alto
2021,8,2021-08-01,Nordeste,PE,Rural,11146.15,10030.41,30.5,1.0,2670475,55.94,49431.83,Baixo
2021,8,2021-08-01,Nordeste,CE,Residencial,9199.27,18559.73,29.0,0.81,1554400,83.32,17958.93,Baixo
2021,8,2021-08-01,Nordeste,CE,Comercial,30087.92,4012.45,30.4,0.85,4386440,76.99,60019.72,Crítico
2021,8,2021-08-01,Nordeste,MA,Rural,17970.66,1214.37,20.2,0.74,3375633,48.86,32108.4,Baixo
2021,8,2021-08-01,Nordeste,PB,Público,56513.63,3530.3,31.8,0.79,5163948,47.07,68136.22,Alto
2021,8,2021-08-01,Centro-Oeste,DF,Industrial,5993.16,1240.29,24.6,1.0,3943060,66.69,40616.53,Crítico
2021,8,2021-08-01,Centro-Oeste,GO,Público,12945.67,8171.88,29.5,0.68,2605288,70.11,19710.53,Baixo
2021,8,2021-08-01,Centro-Oeste,GO,Público,5406.44,3361.8,25.9,1.12,4433704,56.0,44920.86,Crítico
2021,8,2021-08-01,Centro-Oeste,MT,Residencial,6715.08,2370.91,23.1,1.07,2669313,89.53,70634.34,Médio
2021,8,2021-08-01,Centro-Oeste,MS,Comercial,1940.73,1415.12,30.3,0.97,3644243,80.08,3261.75,Alto
2021,8,2021-08-01,Sudeste,SP,Público,24029.77,5064.35,22.0,0.65,5528136,78.11,40712.23,Baixo
2021,8,2021-08-01,Sudeste,SP,Industrial,44435.14,3855.29,25.1,0.87,1226546,71.26,54549.22,Crítico
2021,8,2021-08-01,Sudeste,SP,Comercial,10578.73,6091.18,24.6,1.11,5469819,65.72,61305.53,Médio
2021,8,2021-08-01,Sudeste,RJ,Público,29994.45,1662.04,21.8,0.96,699533,59.24,42715.69,Alto
2021,8,2021-08-01,Sudeste,RJ,Rural,4963.9,6691.86,25.6,0.76,3942825,76.81,52446.32,Crítico
2021,8,2021-08-01,Sudeste,RJ,Industrial,5691.55,7694.44,30.6,1.15,1192855,50.38,32545.21,Crítico
2021,8,2021-08-01,Sudeste,RJ,Comercial,53296.1,5077.98,18.5,1.08,3507608,45.82,17173.43,Baixo
2021,8,2021-08-01,Sudeste,MG,Público,58340.44,3119.61,32.2,0.66,2934104,86.59,22972.03,Médio
2021,8,2021-08-01,Sudeste,MG,Comercial,21597.96,8294.66,32.9,0.93,3318723,56.19,54764.3,Baixo
2021,8,2021-08-01,Sudeste,MG,Industrial,18158.74,3939.56,29.6,0.57,5164667,55.31,55987.53,Médio
2021,8,2021-08-01,Sudeste,ES,Rural,12866.45,2373.93,28.6,0.6,4791167,88.13,58046.22,Crítico
2021,8,2021-08-01,Sudeste,ES,Comercial,190409.58,6981.4,37.3,0.94,2996652,77.74,37115.0,Crítico
2021,8,2021-08-01,Sudeste,ES,Público,57463.94,4725.67,28.2,0.61,341262,46.66,11090.16,Baixo
2021,8,2021-08-01,Sul,PR,Comercial,7539.52,3834.47,25.8,0.83,5922443,51.98,36266.22,Baixo
2021,8,2021-08-01,Sul,PR,Comercial,61423.62,3718.27,23.2,0.72,2167404,81.16,73681.34,Alto
2021,8,2021-08-01,Sul,SC,Comercial,11908.09,865.06,18.0,0.82,5163549,62.01,70614.27,Crítico
2021,8,2021-08-01,Sul,SC,Industrial,20065.12,1668.84,28.1,0.99,3792580,61.15,5728.8,Baixo
2021,8,2021-08-01,Sul,RS,Residencial,9411.5,1600.54,33.8,0.84,1866021,65.3,25456.4,Médio
2021,8,2021-08-01,Sul,RS,Comercial,55184.17,469.58,24.9,1.05,2071536,47.18,71477.35,Alto
2021,9,2021-09-01,Norte,AM,Comercial,58649.32,2200.15,27.5,0.96,1177057,76.37,3835.29,Alto
2021,9,2021-09-01,Norte,PA,Residencial,55622.22,707.8,31.6,1.09,2434262,53.96,46067.54,Baixo
2021,9,2021-09-01,Norte,PA,Público,22022.1,5086.3,28.9,1.12,3108607,74.27,23663.06,Crítico
2021,9,2021-09-01,Norte,RO,Industrial,537265.03,765.92,28.8,1.15,5316012,69.84,47472.22,Crítico
2021,9,2021-09-01,Norte,TO,Comercial,6504.88,307.86,28.8,0.62,2891820,75.65,61230.4,Baixo
2021,9,2021-09-01,Nordeste,BA,Comercial,79368.61,1581.57,28.5,0.85,207330,70.44,73622.56,Baixo
2021,9,2021-09-01,Nordeste,BA,Industrial,35056.98,2355.51,25.3,0.66,1406189,86.88,4203.42,Baixo
2021,9,2021-09-01,Nordeste,PE,Rural,10299.58,363.19,33.2,0.67,5263662,79.04,54303.24,Crítico
2021,9,2021-09-01,Nordeste,PE,Comercial,168960.82,4737.73,28.4,1.08,967337,78.93,22996.16,Crítico
2021,9,2021-09-01,Nordeste,CE,Residencial,36806.26,2385.07,22.3,0.76,2188378,66.48,48983.1,Crítico
2021,9,2021-09-01,Nordeste,CE,Rural,17256.05,1680.17,29.4,0.83,536693,93.96,17485.52,Baixo
2021,9,2021-09-01,Nordeste,MA,Comercial,8756.67,2939.67,21.7,1.04,2696555,48.13,69880.84,Alto
2021,9,2021-09-01,Nordeste,PB,Rural,17179.31,3981.48,30.3,0.67,4705065,81.76,77161.66,Alto
2021,9,2021-09-01,Centro-Oeste,DF,Público,2832.77,1234.6,30.4,0.98,5322175,89.87,49957.0,Crítico
2021,9,2021-09-01,Centro-Oeste,GO,Comercial,19343.96,155.83,23.0,1.02,5117918,64.76,61329.36,Alto
2021,9,2021-09-01,Centro-Oeste,GO,Industrial,15606.08,2401.87,28.6,1.01,3696803,87.56,41488.27,Médio
2021,9,2021-09-01,Centro-Oeste,MT,Rural,21662.83,2374.06,26.4,0.65,4135027,62.16,29770.98,Baixo
2021,9,2021-09-01,Centro-Oeste,MS,Público,85873.17,4180.14,33.3,0.76,4977804,76.98,3995.4,Médio
2021,9,2021-09-01,Sudeste,SP,Comercial,11080.43,13276.12,26.7,0.96,1766896,82.0,44995.04,Médio
2021,9,2021-09-01,Sudeste,SP,Comercial,47722.07,6215.55,18.9,1.03,485590,64.36,45433.01,Médio
2021,9,2021-09-01,Sudeste,SP,Comercial,21195.71,5319.1,34.9,0.83,2277826,50.57,41163.02,Crítico
2021,9,2021-09-01,Sudeste,RJ,Industrial,28874.38,788.02,22.1,1.04,4291965,53.19,24731.57,Baixo
2021,9,2021-09-01,Sudeste,RJ,Industrial,156828.01,1631.48,32.1,0.76,4150993,84.83,15802.99,Baixo
2021,9,2021-09-01,Sudeste,RJ,Industrial,17911.04,3545.49,31.0,0.6,988624,87.84,57872.88,Crítico
2021,9,2021-09-01,Sudeste,RJ,Público,24910.88,4230.11,25.0,0.76,3227819,62.02,74496.68,Baixo
2021,9,2021-09-01,Sudeste,MG,Público,10604.45,10351.47,25.5,1.12,4216010,84.64,76668.9,Crítico
2021,9,2021-09-01,Sudeste,MG,Industrial,64544.97,13069.96,30.8,0.74,5054197,53.14,73135.36,Alto
2021,9,2021-09-01,Sudeste,MG,Público,7266.71,2007.79,20.1,0.8,2619730,67.07,53413.3,Crítico
2021,9,2021-09-01,Sudeste,ES,Rural,52689.88,2754.18,24.4,0.83,1160619,48.36,37850.94,Crítico
2021,9,2021-09-01,Sudeste,ES,Rural,62345.67,5558.5,23.7,0.96,1353878,68.93,75849.42,Baixo
2021,9,2021-09-01,Sudeste,ES,Residencial,12371.27,2734.52,24.5,0.58,3032942,74.0,45392.07,Crítico
2021,9,2021-09-01,Sul,PR,Rural,21734.38,7268.12,17.1,1.1,494463,50.85,65451.0,Baixo
2021,9,2021-09-01,Sul,PR,Público,62949.61,368.03,23.7,1.06,2328816,79.45,73710.6,Crítico
2021,9,2021-09-01,Sul,SC,Industrial,24755.5,1577.57,22.7,0.91,1662941,67.31,5800.93,Médio
2021,9,2021-09-01,Sul,SC,Industrial,54339.61,2557.68,33.8,1.1,5536844,57.79,41809.24,Médio
2021,9,2021-09-01,Sul,RS,Residencial,46465.78,2850.8,22.2,1.01,2356451,56.46,14806.08,Médio
2021,9,2021-09-01,Sul,RS,Residencial,12164.28,5375.39,22.2,0.98,5653913,92.9,11333.61,Médio
2021,10,2021-10-01,Norte,AM,Residencial,30067.69,13463.52,23.8,0.66,621378,69.24,35748.5,Crítico
2021,10,2021-10-01,Norte,PA,Público,40363.32,19942.9,24.4,0.59,5059852,90.95,47224.82,Crítico
2021,10,2021-10-01,Norte,PA,Rural,5174.73,16180.94,23.6,0.61,3706676,89.2,26271.26,Médio
2021,10,2021-10-01,Norte,RO,Industrial,6634.26,5910.14,30.1,1.07,4725724,78.2,68290.73,Alto
2021,10,2021-10-01,Norte,TO,Residencial,237694.09,21484.04,31.0,0.9,2184823,71.61,75378.47,Baixo
2021,10,2021-10-01,Nordeste,BA,Industrial,28190.44,1709.59,34.0,1.03,4084293,56.68,28577.21,Alto
2021,10,2021-10-01,Nordeste,BA,Residencial,16429.93,821.21,23.9,1.14,5783629,50.45,15266.89,Médio
2021,10,2021-10-01,Nordeste,PE,Industrial,9114.99,478.69,24.5,1.07,4195840,72.75,30887.13,Alto
2021,10,2021-10-01,Nordeste,PE,Comercial,28565.38,2985.57,23.2,0.55,4046947,62.88,42884.5,Baixo
2021,10,2021-10-01,Nordeste,CE,Rural,14510.67,1744.58,24.4,1.13,1368148,59.7,51967.94,Baixo
2021,10,2021-10-01,Nordeste,CE,Comercial,13999.48,7114.29,30.4,0.94,421543,53.78,78901.31,Médio
2021,10,2021-10-01,Nordeste,MA,Público,62869.68,1111.63,30.1,0.64,5052678,87.47,46472.96,Baixo
2021,10,2021-10-01,Nordeste,PB,Rural,25747.17,14085.22,30.5,0.94,4733229,92.38,37326.1,Alto
2021,10,2021-10-01,Centro-Oeste,DF,Residencial,8975.71,2438.24,25.7,1.06,2696415,60.47,68461.05,Médio
2021,10,2021-10-01,Centro-Oeste,GO,Rural,190777.82,302.04,26.2,0.93,3275758,46.75,33583.06,Crítico
2021,10,2021-10-01,Centro-Oeste,GO,Comercial,27993.73,2518.97,24.0,0.8,2549877,89.11,20380.65,Baixo
2021,10,2021-10-01,Centro-Oeste,MT,Rural,56398.18,6668.12,23.0,1.11,2763698,93.97,21806.9,Crítico
2021,10,2021-10-01,Centro-Oeste,MS,Residencial,89794.14,1110.04,23.0,0.96,5696382,76.35,19593.23,Alto
2021,10,2021-10-01,Sudeste,SP,Rural,94239.27,1338.49,24.4,0.94,2302964,89.07,6272.65,Alto
2021,10,2021-10-01,Sudeste,SP,Comercial,6365.08,1494.97,29.0,0.79,4891818,61.54,34903.63,Crítico
2021,10,2021-10-01,Sudeste,SP,Público,19383.06,17644.01,24.4,0.7,5069784,71.05,76157.45,Baixo
2021,10,2021-10-01,Sudeste,RJ,Público,20107.62,944.03,22.5,1.0,2644545,63.06,17608.4,Crítico
2021,10,2021-10-01,Sudeste,RJ,Industrial,80597.12,1767.59,26.8,0.85,1987703,52.55,1300.18,Alto
2021,10,2021-10-01,Sudeste,RJ,Rural,6813.94,3992.52,27.3,0.66,625937,85.26,39754.71,Baixo
